,filename,field,section,NN,CAP,WZPAST,to,PIN,PREP,JJ,BEMA,VPRT,AUXB,TO,PUBV,INF,the,ART,DET,about,that,TSUB,WHSUB,WH,POMD,from,SUAV,or,CCONJ,any,QUAN,of,RB,CONJ,in,NNP,there,EX,no,SYNE,NOMZ,WZPRES,PGAS,on,this,DEMO,VBD,a,INDA,NUM,and,PASS,PRIV,by,THVC,SCONJ,most,EMPH,SPADJ,not,XX0,ANDC,PEAS,SPAU,with,OSUB,STPR,CMADJ,for,PHC,total_words,BYPA,which,such,as,at,PIRE,more,than,those,DEMP,GER,these,X,while,it,PIT,PRP,SBJP,PRED,THAC,all,PRMD,PROD,i,FPP1,because,CAUS,TIME,AMP,but,us,their,TPP3,they,PLACE,ACCU,both,DWNT,some,into,NEMD,SERE,SPIN,WHQU,its,who,PASTP,through,around,many,WHOBJ,what,without,if,COND,before,WHCL,PRESP,TOBJ,yet,THATD,after,much,our,over,CONT,QUOT,them,each,since,'s,CONC,we,HDG,SMP,off,least,until,me,few,every,QUES,whatever,his,your,SPP2,another,enough,anything,QUPR,INPR,HASH,her,he,you,something,she,DPAR,nothing,everyone,mine,URL,EXCL,UH,my,someone,him,myself,anyone,everything,nobody,EMOT,everybody,EMOJ,somebody,yourself,AT,theirs
1236,CorAgrarian.AnS.anbreeding.04_discussion.txt,AnS,Discussion,349,234,16,49,336,336,124,37,54,62,28,25,58,132,171,199,0,24,9,8,31,17,12,5,6,52,0,17,76,101,83,46,235,2,2,3,3,96,7,34,16,16,10,62,31,39,47,41,23,41,13,9,52,1,9,3,14,14,9,4,11,8,4,6,24,19,12,2137,2,2,1,15,0,0,8,11,1,16,12,4,3,0,3,3,24,24,21,0,11,4,0,0,42,9,9,0,2,4,0,1,4,2,6,1,3,5,1,0,4,2,1,2,0,0,0,0,0,0,6,1,0,2,2,1,1,6,1,0,3,0,4,11,6,0,0,1,1,0,0,1,6,0,1,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,CorAgrarian.AnS.anbreeding.05_discussion.txt,AnS,Discussion,348,205,15,28,257,257,166,24,37,61,6,11,20,83,117,135,0,10,4,3,19,10,9,4,6,39,1,9,63,64,77,49,248,0,0,0,0,71,4,24,13,5,9,40,30,34,85,32,36,42,6,2,18,4,10,7,2,2,9,3,9,20,2,1,19,27,14,1996,4,2,2,5,3,1,3,2,2,5,6,3,18,0,3,4,10,10,10,0,3,0,0,0,2,1,1,2,1,0,0,3,3,0,1,0,3,4,3,1,2,1,0,0,1,0,3,0,0,1,2,2,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,CorAgrarian.AnS.anbreeding.06_discussion.txt,AnS,Discussion,534,219,24,45,426,426,236,28,66,48,15,12,27,163,187,206,0,15,2,2,11,8,9,7,2,83,1,10,117,57,105,80,238,1,1,2,2,162,7,29,24,7,9,21,22,24,67,77,19,38,7,9,25,0,3,1,0,0,14,10,1,32,0,1,27,25,30,2585,3,1,3,15,6,0,2,3,1,6,16,3,0,0,1,3,7,7,18,0,2,0,0,0,12,1,1,4,1,3,0,3,4,1,6,0,6,2,0,0,2,1,1,1,2,4,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,CorAgrarian.AnS.anbreeding.07_discussion.txt,AnS,Discussion,275,98,4,24,205,205,90,21,13,47,12,6,35,91,110,126,0,13,1,1,18,18,10,3,7,30,0,5,48,42,31,24,73,1,1,1,1,75,4,18,4,11,17,49,16,19,27,22,24,12,6,5,34,2,9,3,5,5,3,3,4,17,0,1,13,22,12,1263,4,5,0,1,1,1,7,4,1,3,6,1,0,0,1,1,8,8,9,0,4,3,1,0,7,4,4,3,2,0,0,0,0,0,2,0,1,2,1,0,1,4,0,3,0,0,0,1,0,0,7,0,2,3,3,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,CorAgrarian.AnS.anbreeding.08_discussion.txt,AnS,Discussion,626,317,22,80,602,602,319,58,106,109,36,17,73,150,211,244,6,39,8,8,27,10,16,13,9,122,1,31,145,129,118,72,302,3,3,0,0,186,11,61,38,20,27,50,54,61,156,107,37,41,10,13,55,12,25,15,7,7,27,10,12,35,2,12,36,64,44,3636,1,5,12,14,14,2,9,10,1,15,20,4,8,0,11,11,22,22,30,0,5,19,2,0,4,4,4,18,1,4,0,2,7,3,4,1,1,8,4,1,3,3,2,5,0,1,2,2,0,3,2,1,1,2,2,1,1,5,1,1,2,4,7,4,3,0,0,1,4,0,0,2,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,CorAgrarian.AnS.anbreeding.09_discussion.txt,AnS,Discussion,233,79,14,22,165,165,68,16,23,45,15,2,29,84,93,113,1,11,5,5,9,5,1,2,9,56,2,9,41,40,32,23,89,0,0,0,0,87,2,16,8,12,17,32,8,9,26,44,25,11,5,4,14,0,1,0,11,11,4,7,18,8,0,2,6,14,26,1193,5,3,0,7,4,1,1,3,0,4,2,6,0,0,5,6,14,14,5,0,1,4,1,0,2,3,3,2,3,1,0,5,6,0,0,1,1,2,3,1,1,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,2,0,1,2,2,0,0,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,CorAgrarian.AnS.anbreeding.10_discussion.txt,AnS,Discussion,167,87,6,25,167,167,111,18,26,50,18,9,37,51,74,85,0,12,5,5,17,9,15,2,3,32,0,9,32,45,44,27,60,0,0,0,0,88,0,9,3,5,4,26,22,23,21,28,29,18,4,3,24,2,4,4,2,2,9,3,8,12,1,0,10,18,9,1105,2,3,2,10,0,0,0,0,2,7,5,0,5,0,0,0,2,2,9,0,6,6,0,0,1,2,2,0,3,1,0,0,1,0,2,1,0,3,2,0,1,3,0,1,0,0,0,0,0,1,3,0,2,4,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,CorAgrarian.AnS.anbreeding.11_discussion.txt,AnS,Discussion,208,119,7,23,196,196,108,23,27,44,7,21,20,88,99,103,1,22,4,4,18,7,6,3,2,33,0,3,41,52,51,40,148,0,0,0,0,59,2,12,4,10,3,33,9,11,79,29,18,15,7,5,19,3,4,4,3,3,6,3,4,19,1,0,20,13,15,1386,4,9,3,5,5,0,0,11,1,19,6,0,0,0,2,2,4,4,12,0,0,0,0,0,1,2,2,0,2,2,0,0,1,1,0,0,2,4,0,0,3,9,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,CorAgrarian.AnS.anbreeding.12_discussion.txt,AnS,Discussion,331,301,6,54,297,297,157,24,45,66,33,16,54,125,162,197,1,25,6,9,15,10,11,17,6,76,0,15,67,87,65,40,284,2,2,3,2,99,7,37,7,14,22,60,27,37,54,67,38,22,4,14,35,3,7,7,9,9,9,2,11,14,2,0,5,28,41,2153,1,4,1,16,1,1,3,0,0,2,9,7,2,2,0,2,18,18,9,0,2,3,0,0,9,1,1,4,5,3,0,4,6,2,1,0,2,1,4,0,3,1,1,1,2,0,4,2,0,1,1,0,2,2,2,1,1,7,2,0,1,0,0,1,0,0,0,0,5,0,0,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,CorAgrarian.AnS.anbreeding.13_discussion.txt,AnS,Discussion,583,164,17,58,353,353,275,29,73,84,20,2,38,127,182,207,0,8,3,12,23,7,3,4,5,64,0,15,63,69,111,67,304,1,1,2,2,77,10,22,13,13,10,40,45,55,115,53,50,41,13,2,42,2,6,5,8,8,20,21,15,8,5,2,21,41,20,2745,5,10,9,33,5,0,4,4,0,8,8,3,1,3,7,8,12,12,10,0,3,6,1,0,0,0,0,3,0,2,0,2,3,1,8,0,8,4,2,1,0,2,0,1,1,0,5,0,0,6,3,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,CorAgrarian.AnS.anbreeding.14_discussion.txt,AnS,Discussion,291,97,4,47,204,204,144,22,52,44,32,1,52,47,63,74,0,14,7,7,15,11,7,14,0,33,1,7,25,45,51,34,100,2,2,0,0,64,4,21,13,3,7,12,13,16,34,31,20,9,5,4,17,3,9,5,5,5,2,8,9,8,2,3,10,22,18,1420,2,5,7,7,4,0,6,0,0,3,8,4,1,1,5,7,18,18,12,0,2,6,0,0,7,0,0,1,1,2,0,3,5,0,0,2,1,0,1,0,1,5,1,4,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,2,1,0,1,3,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,CorAgrarian.AnS.anbreeding.15_discussion.txt,AnS,Discussion,329,127,5,57,292,292,191,20,26,39,9,14,18,76,95,112,0,16,3,4,9,10,18,3,4,65,1,10,46,65,76,50,202,3,3,3,3,112,4,18,7,0,8,46,17,19,143,56,16,43,4,2,24,0,3,1,7,7,16,6,4,3,8,1,8,44,21,2000,1,1,1,8,1,0,1,2,2,3,4,0,7,5,5,5,16,16,12,2,4,0,0,0,8,0,0,5,1,1,3,0,6,5,1,1,8,6,1,0,0,0,0,1,0,0,3,0,0,1,2,0,0,0,0,1,0,5,0,2,2,2,0,5,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,CorAgrarian.AnS.anbreeding.16_discussion.txt,AnS,Discussion,156,47,6,23,114,114,69,10,12,24,7,9,12,23,41,50,0,7,1,0,3,4,3,6,1,15,0,1,16,31,24,17,43,1,1,1,1,30,5,16,2,9,7,21,15,18,29,11,13,7,7,3,14,0,4,2,3,3,4,1,3,10,2,2,19,6,3,764,4,1,1,4,4,0,4,4,2,6,7,0,0,1,1,2,4,4,5,0,1,0,0,0,1,0,0,0,3,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,CorAgrarian.AnS.anbreeding.17_discussion.txt,AnS,Discussion,288,107,3,34,211,211,137,20,27,40,11,8,21,78,102,119,0,16,3,3,7,7,1,5,1,34,0,5,52,49,39,29,98,2,2,1,1,69,5,7,12,8,14,32,18,24,34,26,18,18,9,11,18,2,9,5,3,3,4,3,8,4,0,3,22,21,15,1348,7,0,2,3,4,0,7,5,1,1,5,5,2,0,2,3,5,5,8,0,0,0,0,0,0,1,1,1,1,2,0,1,2,0,2,1,2,2,1,1,3,0,0,0,1,4,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,1,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,CorAgrarian.AnS.anbreeding.18_discussion.txt,AnS,Discussion,424,150,4,36,402,402,248,28,75,80,15,12,31,116,151,163,1,16,0,3,22,7,16,3,3,71,1,7,119,94,135,86,98,1,1,2,2,204,3,33,18,8,8,41,24,35,87,61,40,37,2,10,49,1,12,7,7,7,12,3,7,12,2,1,19,33,31,2361,0,4,2,22,3,0,10,9,1,7,12,2,6,2,4,6,9,10,16,0,2,5,0,1,1,4,4,5,3,5,0,3,3,0,2,1,0,5,0,0,2,1,0,3,1,0,6,2,0,1,4,0,1,1,1,1,0,1,2,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,CorAgrarian.AnS.anbreeding.19_discussion.txt,AnS,Discussion,281,117,5,9,173,173,107,18,25,38,2,6,11,65,73,82,1,7,0,2,6,7,3,5,0,40,1,8,44,33,57,42,130,0,0,0,0,46,4,16,2,2,4,22,5,8,35,35,11,23,1,6,15,1,2,3,4,4,7,1,3,4,3,2,13,22,21,1204,1,4,6,10,1,0,1,3,0,0,5,1,3,1,4,4,6,6,4,0,3,0,5,0,0,2,2,1,0,1,0,2,2,0,1,0,1,3,2,1,2,2,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,CorAgrarian.AnS.anbreeding.20_discussion.txt,AnS,Discussion,377,103,3,34,250,250,143,18,43,47,13,5,31,104,143,148,0,10,4,5,8,8,9,6,5,40,1,1,64,60,68,47,104,1,1,3,3,83,5,29,9,3,1,17,36,39,34,32,27,20,12,6,27,1,3,2,5,5,3,4,9,4,6,2,22,21,14,1653,5,2,0,11,3,0,2,1,1,5,6,2,6,3,5,6,10,10,9,0,0,5,0,0,0,3,3,2,4,2,0,3,4,1,1,0,0,2,0,0,3,0,1,0,1,0,1,3,0,0,1,0,1,1,1,0,1,3,0,3,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,CorAgrarian.AnS.anbreeding.21_discussion.txt,AnS,Discussion,466,117,9,42,323,323,241,28,51,52,10,11,27,144,174,210,0,12,1,2,15,9,6,1,0,62,1,8,58,62,104,77,75,10,10,3,3,92,3,22,3,26,26,54,28,30,52,57,20,27,5,8,32,1,5,5,10,10,9,1,9,15,3,0,18,43,20,2104,4,6,3,16,4,1,4,6,1,9,15,6,4,2,5,13,23,23,18,0,2,1,5,0,4,7,7,0,0,5,0,5,7,2,0,0,3,4,2,2,2,5,0,5,8,0,1,0,0,0,1,0,0,0,0,1,0,2,1,0,1,0,1,2,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,CorAgrarian.AnS.anbreeding.22_discussion.txt,AnS,Discussion,376,101,16,46,275,275,191,38,49,76,28,6,52,107,128,158,1,22,6,7,16,14,3,11,4,49,1,10,52,72,85,55,73,1,1,3,3,93,9,20,10,16,24,45,17,21,40,40,35,38,10,9,29,3,11,6,12,12,5,13,17,14,2,0,26,26,24,1851,3,8,3,7,1,0,7,9,1,5,5,7,14,0,7,7,21,21,19,1,3,5,0,0,5,3,3,0,0,5,1,4,9,5,1,2,3,8,2,0,2,7,2,6,0,0,2,1,0,2,0,1,0,1,1,0,1,2,2,0,0,0,1,2,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,CorAgrarian.AnS.anbreeding.23_discussion.txt,AnS,Discussion,386,146,4,18,265,265,186,28,57,49,2,5,13,104,117,132,0,17,3,4,14,10,9,3,4,57,0,5,75,45,84,72,157,16,15,4,4,60,6,10,4,6,13,38,9,13,64,49,16,14,8,9,23,2,4,4,7,7,14,3,5,18,5,2,20,3,24,1787,2,6,0,3,6,0,2,6,0,4,2,6,0,2,3,3,3,3,19,0,1,0,0,1,1,0,0,5,4,4,0,0,0,0,0,0,0,5,1,2,0,5,0,2,0,0,1,0,0,2,2,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,CorAgrarian.AnS.anbreeding.24_discussion.txt,AnS,Discussion,314,121,12,21,217,217,147,21,45,34,9,4,21,82,122,141,0,11,3,5,25,8,6,3,6,42,0,3,58,50,48,41,125,22,22,4,4,91,2,9,10,11,13,40,28,40,60,31,13,16,5,6,29,0,4,0,7,7,8,3,5,19,4,1,24,11,14,1624,1,7,0,0,5,1,3,4,2,3,6,2,1,0,2,4,4,4,11,1,0,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,2,5,0,0,1,2,0,1,2,0,1,2,0,0,9,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,CorAgrarian.AnS.anbreeding.25_discussion.txt,AnS,Discussion,379,199,3,16,266,266,175,25,72,65,4,11,24,124,144,175,0,23,6,10,24,16,0,6,0,58,1,5,62,46,89,85,242,2,2,2,2,83,4,13,4,13,23,31,16,20,62,52,37,17,11,14,27,0,0,0,7,7,4,1,14,7,4,0,18,21,30,2000,8,15,1,2,1,1,0,6,0,3,6,12,0,0,6,6,6,6,9,0,4,0,0,0,0,3,3,0,3,4,0,0,0,0,2,0,4,1,0,1,3,9,0,5,0,0,1,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,CorAgrarian.AnS.anbreeding.26_discussion.txt,AnS,Discussion,329,71,10,24,263,263,160,14,18,37,7,6,25,133,145,162,0,19,5,7,18,11,6,2,0,42,1,7,75,59,71,46,96,9,9,2,2,79,7,23,7,5,8,42,7,12,29,39,23,18,12,6,16,1,8,5,7,7,5,1,10,18,1,1,18,23,24,1601,4,8,3,13,0,2,7,0,4,5,8,1,0,0,6,7,7,7,8,1,0,3,0,0,0,1,1,2,1,2,0,0,0,0,1,0,2,5,2,3,0,4,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,CorAgrarian.AnS.anbreeding.27_discussion.txt,AnS,Discussion,328,127,9,43,240,240,114,22,14,46,18,8,39,108,131,153,0,20,4,4,20,13,10,7,3,55,1,19,41,58,74,49,97,4,4,2,2,70,5,29,3,7,12,97,17,23,49,52,22,29,9,9,38,1,7,4,6,6,11,5,10,17,2,1,25,11,20,1667,2,5,2,10,0,1,6,4,1,4,9,4,3,1,5,5,11,11,14,0,4,0,0,0,0,4,4,0,0,0,0,1,6,3,2,2,0,1,10,1,1,4,2,4,0,3,0,1,0,2,2,0,1,1,1,3,0,3,3,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,CorAgrarian.AnS.anbreeding.28_discussion.txt,AnS,Discussion,254,254,10,26,214,214,129,12,26,32,11,2,27,105,129,141,0,6,0,1,8,7,2,4,6,44,0,2,64,61,56,32,305,0,0,0,0,59,8,27,14,7,7,29,18,24,74,32,20,15,7,4,16,0,2,3,6,6,9,5,11,14,1,0,21,3,14,1765,3,4,1,6,19,0,2,1,1,4,14,1,0,0,3,3,6,6,8,0,2,4,0,0,1,2,2,3,0,1,0,1,2,1,1,0,5,1,0,0,0,3,0,1,0,0,3,0,0,0,1,0,1,0,0,3,0,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,CorAgrarian.AnS.anbreeding.29_discussion.txt,AnS,Discussion,336,201,10,21,241,241,90,18,15,35,9,21,19,48,64,78,0,13,1,5,14,6,7,5,7,40,0,3,39,23,45,37,219,0,0,2,2,56,5,16,19,5,15,57,10,16,89,29,17,5,4,8,19,0,0,1,4,4,5,6,5,21,1,0,17,15,14,1604,1,8,0,2,3,3,0,13,8,3,2,1,0,0,6,7,13,13,10,0,0,2,0,0,6,0,0,7,0,4,0,0,0,0,0,2,3,1,0,0,0,1,0,2,0,2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,18,0,6,1,0,0,0,1,1,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,CorAgrarian.AnS.anbreeding.30_discussion.txt,AnS,Discussion,230,105,10,16,170,170,63,13,28,34,7,9,16,34,44,55,0,14,2,3,17,8,20,0,3,21,1,3,51,33,34,27,121,7,7,2,2,33,8,19,9,3,14,25,7,10,17,15,19,6,5,3,26,0,1,0,0,0,3,3,3,18,1,0,14,5,8,1027,1,0,2,3,2,0,1,1,2,2,6,4,20,1,4,4,4,4,5,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,CorAgrarian.AnS.anhusbandry.01_discussion.txt,AnS,Discussion,224,94,2,28,165,165,144,9,60,23,19,17,25,67,80,97,0,6,2,2,5,4,7,11,4,65,0,7,25,57,44,27,50,0,0,0,0,42,4,14,9,9,14,0,9,13,22,53,10,17,8,2,11,0,1,0,9,9,2,3,10,5,0,3,5,15,33,1193,3,1,3,12,1,0,1,0,0,0,5,5,7,0,2,2,31,31,4,2,1,1,1,0,7,0,0,2,6,7,0,9,22,8,5,6,0,2,2,3,1,1,1,0,0,0,0,2,0,0,1,1,0,1,1,1,0,3,0,0,6,1,0,6,0,0,0,4,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,CorAgrarian.AnS.anhusbandry.02_discussion.txt,AnS,Discussion,520,200,6,22,258,258,242,29,106,52,14,2,30,60,85,100,3,12,2,3,12,11,16,4,1,108,0,6,71,48,76,52,164,0,0,1,1,114,3,35,3,8,12,3,21,25,66,106,21,16,10,8,14,1,1,1,0,0,8,2,8,8,0,10,9,25,62,2298,6,8,5,6,0,0,0,4,5,5,9,2,12,0,4,4,27,27,11,0,0,0,0,0,8,3,3,1,0,1,0,9,15,4,4,4,2,4,0,1,0,8,0,4,0,1,0,3,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,5,1,1,1,2,2,0,2,1,3,0,0,2,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,CorAgrarian.AnS.anhusbandry.03_discussion.txt,AnS,Discussion,739,311,25,64,534,534,344,32,68,73,21,14,46,250,283,331,0,22,11,16,22,13,12,22,5,156,0,4,157,91,164,133,264,7,7,2,2,212,0,34,10,18,49,68,24,33,106,151,35,17,19,5,19,1,5,9,9,9,30,11,11,11,5,2,48,55,78,3721,10,3,7,20,5,1,4,4,1,3,26,27,3,0,5,9,14,14,11,0,0,4,0,0,1,1,1,3,0,0,0,1,4,3,11,1,0,3,1,0,5,2,1,3,4,4,2,4,0,3,1,2,1,1,1,3,1,5,1,0,2,3,0,0,1,0,0,0,0,5,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,CorAgrarian.AnS.anhusbandry.04_discussion.txt,AnS,Discussion,335,170,6,49,238,238,181,14,57,27,24,9,52,63,88,102,0,13,4,4,6,8,13,16,7,52,2,13,43,65,52,23,113,4,4,0,0,55,5,37,8,6,8,17,23,25,37,43,11,15,8,7,29,0,6,2,7,7,7,6,8,6,6,5,14,22,21,1640,1,2,1,20,2,0,4,4,1,2,9,2,1,5,5,5,30,30,7,0,2,6,2,0,14,0,0,0,3,1,0,7,11,1,4,3,0,3,4,0,1,2,0,2,0,0,0,0,0,3,0,0,3,5,5,0,0,2,1,1,4,1,1,9,3,0,0,1,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,CorAgrarian.AnS.anhusbandry.05_discussion.txt,AnS,Discussion,186,79,2,20,131,131,58,6,14,16,9,8,19,75,93,100,2,11,2,2,5,5,2,8,0,18,0,0,38,28,21,14,55,3,3,1,0,39,1,7,4,6,8,18,17,18,28,16,9,9,4,4,14,0,1,0,0,0,4,1,5,2,1,6,5,11,8,877,2,2,0,2,0,0,1,0,0,1,4,0,0,1,3,5,10,10,1,0,0,4,0,0,2,1,1,2,1,1,0,0,3,1,0,2,0,3,0,0,0,2,0,2,1,1,2,4,0,0,0,0,1,0,0,1,0,1,2,2,1,0,0,2,3,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
